OrderID,CustomerID,ManagerID,Quantity,Price,Freight,OrderDate,ShippedDate
3043,IS40,man72,38,83.47,19.49,2020-08-15,2020-11-08
3044,EX09,man40,53,99.46,19.45,2020-08-20,2020-10-27
3045,CC32,man45,73,89.95,15.0,2020-10-05,2020-10-21
3046,OE28,man25,54,96.63,17.34,2020-09-30,2020-10-26
3047,VR24,man22,75,29.25,24.33,2020-09-04,2020-10-26
3048,UG60,man15,87,92.72,16.41,2020-09-17,2020-11-10
3049,RO43,man86,53,22.16,19.1,2020-08-24,2020-10-31
3050,IF60,man96,88,31.5,17.83,2020-09-01,2020-10-20
3051,IN49,man03,38,53.1,17.34,2020-10-08,2020-10-18
3052,OE58,man47,13,62.64,26.39,2020-10-07,2020-11-05
3053,GT25,man42,87,47.52,18.72,2020-08-27,2020-10-24
3054,NL31,man55,100,66.35,21.57,2020-09-10,2020-10-29
3055,XA87,man05,89,21.94,11.54,2020-08-31,2020-11-03
3056,VB57,man24,12,79.25,24.4,2020-09-10,2020-10-16
3057,XX50,man12,95,95.36,21.29,2020-10-03,2020-10-22
3058,LU45,man59,36,67.65,26.78,2020-08-21,2020-11-10
3059,CO43,man42,67,95.0,20.78,2020-09-19,2020-11-07
3060,BR98,man44,52,43.87,11.37,2020-10-12,2020-10-25
3061,OO78,man16,55,53.51,26.87,2020-09-25,2020-10-29
3062,ZG72,man97,69,89.68,11.94,2020-08-27,2020-11-07
3063,OK07,man14,76,33.12,20.75,2020-09-17,2020-10-25
3064,AE67,man77,100,29.21,14.8,2020-09-21,2020-11-02
3065,JM87,man07,40,88.73,11.06,2020-08-26,2020-11-07
3066,AW74,man62,85,35.66,10.08,2020-09-27,2020-10-26
3067,YN29,man80,89,28.07,27.97,2020-10-10,2020-10-19
3068,JO87,man64,69,90.46,27.91,2020-09-03,2020-10-26
3069,UV14,man15,52,32.25,16.51,2020-10-12,2020-10-15
3070,HY67,man25,93,65.1,11.18,2020-10-06,2020-10-28
3071,LN01,man86,44,94.98,10.25,2020-08-23,2020-10-20
3072,JA62,man91,25,30.07,18.15,2020-09-30,2020-10-16
3073,ND64,man15,86,93.42,24.16,2020-09-16,2020-11-01
3074,HY05,man03,27,91.21,14.94,2020-09-22,2020-10-14
3075,XM53,man02,69,31.38,21.16,2020-10-03,2020-11-06
3076,TB76,man78,56,20.76,28.72,2020-09-26,2020-10-19
3077,EU95,man31,9,96.09,12.15,2020-08-15,2020-10-21
3078,PG74,man03,97,50.44,28.42,2020-09-27,2020-11-12
3079,UJ32,man17,11,76.76,24.47,2020-09-21,2020-10-20
3080,VP28,man83,43,68.85,17.54,2020-09-29,2020-11-12
3081,CL95,man17,43,53.55,11.94,2020-10-06,2020-11-03
3082,YN65,man54,60,68.21,23.92,2020-09-24,2020-10-24
3083,TA57,man26,92,45.25,19.34,2020-10-10,2020-10-25
3084,EP32,man60,91,45.68,29.0,2020-10-03,2020-10-25
3085,FA58,man92,46,53.06,12.74,2020-09-15,2020-11-06
3086,BA58,man70,19,35.63,23.19,2020-09-18,2020-10-17
3087,CB35,man25,90,31.1,14.25,2020-09-09,2020-10-30
3088,FL55,man73,37,23.8,15.41,2020-08-25,2020-10-24
3089,BR16,man18,42,33.19,12.84,2020-10-05,2020-10-25
3090,EQ67,man69,30,54.63,16.63,2020-09-06,2020-11-11
3091,OS01,man31,95,25.19,26.89,2020-08-18,2020-11-01
3092,CS88,man92,97,82.75,13.81,2020-10-11,2020-10-30
3093,FM81,man61,58,69.67,22.68,2020-10-03,2020-10-26
3094,MZ92,man21,59,69.63,21.55,2020-10-05,2020-10-20
3095,BK06,man93,80,53.53,20.69,2020-09-09,2020-11-04
3096,EF49,man16,98,66.71,28.53,2020-08-24,2020-11-11
3097,ND91,man43,94,32.22,14.57,2020-08-18,2020-10-20
3098,ID19,man52,9,91.06,15.38,2020-08-24,2020-11-10
3099,BP23,man07,89,61.38,19.84,2020-10-05,2020-11-08
3100,UX09,man93,7,77.12,15.8,2020-08-23,2020-10-24
3101,UW03,man80,72,89.05,23.65,2020-10-12,2020-10-20
3102,KC73,man96,61,71.34,11.46,2020-08-31,2020-11-11
3103,VT13,man52,24,23.59,14.72,2020-08-17,2020-11-12
3104,MR58,man67,66,82.62,21.05,2020-08-25,2020-10-23
3105,HX57,man41,32,38.66,12.44,2020-09-22,2020-11-12
3106,NM74,man97,38,94.6,17.04,2020-10-09,2020-10-29
3107,NM18,man32,46,48.54,21.38,2020-09-29,2020-10-14
3108,QT25,man36,67,35.13,11.17,2020-10-06,2020-10-24
3109,XE14,man42,64,59.04,19.31,2020-09-28,2020-10-19
3110,DG98,man67,4,26.71,26.67,2020-10-11,2020-10-20
3111,XP92,man68,71,83.27,22.3,2020-09-12,2020-10-16
3112,VK57,man53,98,82.47,25.44,2020-09-23,2020-11-06
3113,OL06,man29,23,78.85,20.93,2020-09-22,2020-10-24
3114,QH95,man11,96,30.71,19.9,2020-08-30,2020-11-10
3115,QZ64,man68,85,28.19,12.17,2020-08-16,2020-11-01
3116,EY03,man34,59,31.33,11.13,2020-09-01,2020-10-20
3117,HA88,man30,1,98.34,23.89,2020-09-15,2020-11-04
3118,GZ27,man43,66,77.93,22.0,2020-09-01,2020-10-25
3119,JF52,man50,51,66.45,18.05,2020-09-16,2020-11-04
3120,CC03,man05,49,91.83,28.49,2020-08-20,2020-10-18
3121,OX54,man87,37,32.67,14.99,2020-09-13,2020-11-03
3122,FP43,man35,91,91.69,27.12,2020-10-12,2020-11-03
3123,MH18,man09,13,62.71,13.45,2020-09-16,2020-10-26
3124,VA09,man31,1,68.92,26.99,2020-09-13,2020-10-20
3125,CX45,man77,52,73.2,21.74,2020-08-28,2020-10-27
3126,BX15,man24,95,50.92,26.13,2020-10-07,2020-11-06
3127,ZT50,man83,9,40.98,13.37,2020-10-01,2020-11-11
3128,LG32,man56,33,78.29,14.31,2020-10-05,2020-11-05
3129,VU12,man66,77,94.65,18.15,2020-10-01,2020-10-28
3130,SA66,man33,85,92.31,20.35,2020-09-09,2020-10-26
3131,FG62,man89,15,71.1,21.47,2020-09-20,2020-11-07
3132,KX24,man12,97,58.49,25.09,2020-08-24,2020-11-06
3133,EH77,man21,1,91.09,12.35,2020-10-05,2020-11-04
3134,EV65,man44,29,32.54,22.98,2020-08-19,2020-10-23
3135,HN96,man23,45,59.94,27.35,2020-10-05,2020-11-02
3136,KC63,man26,62,65.62,15.33,2020-10-12,2020-10-13
3137,NN50,man52,37,28.69,28.75,2020-09-25,2020-11-10
3138,NM51,man01,58,52.17,25.97,2020-08-23,2020-10-29
3139,OM60,man32,68,45.16,18.6,2020-08-26,2020-11-03
3140,TZ39,man68,7,29.09,15.26,2020-08-27,2020-11-03
3141,IW26,man38,47,84.77,25.26,2020-09-23,2020-10-23
3142,JB50,man55,40,70.5,14.54,2020-08-21,2020-10-27
3143,RY62,man49,89,78.67,25.35,2020-09-08,2020-10-15
3144,RM18,man22,14,74.12,27.24,2020-10-12,2020-10-31
3145,HM81,man04,93,32.28,21.46,2020-09-24,2020-10-31
3146,DT77,man83,51,94.23,14.41,2020-10-07,2020-11-05
3147,BB56,man72,100,29.75,11.51,2020-08-26,2020-10-18
3148,LV34,man92,23,41.91,13.48,2020-10-04,2020-10-17
3149,AH31,man51,84,73.94,15.46,2020-10-13,2020-10-18
3150,WW24,man01,29,53.04,13.74,2020-08-15,2020-11-10
3151,YY21,man02,34,62.94,25.16,2020-08-22,2020-10-30
3152,TX89,man16,85,28.39,22.0,2020-09-25,2020-11-06
3153,IO99,man67,22,92.19,15.41,2020-09-13,2020-10-13
3154,RU35,man18,89,78.0,26.57,2020-09-06,2020-10-16
3155,MG32,man55,17,94.9,21.62,2020-10-06,2020-10-19
3156,BP06,man54,42,85.22,10.76,2020-09-17,2020-11-04
3157,DC98,man69,52,80.9,26.53,2020-09-25,2020-10-13
3158,FA63,man60,88,46.69,10.43,2020-09-12,2020-11-06
3159,TA34,man98,65,99.77,20.48,2020-08-27,2020-10-18
3160,SK06,man37,64,77.33,19.57,2020-10-13,2020-11-10
3161,LT76,man36,4,36.84,21.82,2020-10-11,2020-11-11
3162,HD90,man98,4,46.63,29.84,2020-09-04,2020-10-15
3163,LR23,man61,18,41.63,25.58,2020-08-30,2020-11-04
3164,NI89,man23,85,56.87,18.92,2020-09-06,2020-11-10
3165,WA80,man40,37,68.99,14.06,2020-10-03,2020-11-11
3166,FG91,man79,64,87.07,22.24,2020-08-16,2020-10-20
3167,UQ95,man14,75,85.54,25.05,2020-09-21,2020-10-23
3168,BK98,man78,75,21.13,11.52,2020-10-03,2020-11-02
3169,KN64,man95,47,49.18,24.01,2020-08-27,2020-10-24
3170,QU49,man57,28,81.7,23.97,2020-09-07,2020-10-26
3171,HU07,man25,50,79.79,13.15,2020-10-01,2020-11-05
3172,II50,man57,29,85.66,16.29,2020-08-30,2020-10-18
3173,BL41,man00,98,47.29,16.11,2020-08-28,2020-10-24
3174,EC10,man86,12,67.89,14.31,2020-10-02,2020-10-17
3175,YQ75,man65,64,47.57,26.92,2020-10-11,2020-10-30
3176,AL85,man68,39,65.45,18.73,2020-08-15,2020-10-25
3177,YD46,man62,35,80.26,27.81,2020-09-22,2020-10-23
3178,UG62,man69,62,94.08,19.11,2020-08-28,2020-10-20
3179,JR72,man40,46,25.32,19.36,2020-09-11,2020-10-16
3180,PX73,man74,82,28.42,19.85,2020-08-24,2020-10-17
3181,GU27,man08,72,71.12,10.99,2020-10-11,2020-10-13
3182,GL14,man18,67,54.06,28.13,2020-09-01,2020-10-20
3183,YG79,man98,16,64.07,18.84,2020-09-06,2020-11-03
3184,GZ29,man92,38,34.9,24.62,2020-09-10,2020-10-27
3185,NJ24,man45,60,73.04,19.0,2020-09-28,2020-10-25
3186,MO46,man97,1,86.11,21.09,2020-09-20,2020-10-18
3187,JH51,man84,14,31.42,16.24,2020-09-02,2020-11-11
3188,TC74,man05,9,74.65,19.54,2020-10-03,2020-10-23
3189,BH11,man38,9,63.38,26.19,2020-10-03,2020-10-25
3190,RM72,man65,12,31.06,15.89,2020-09-07,2020-10-13
3191,MV03,man69,9,39.16,22.7,2020-10-09,2020-10-21
3192,XH38,man30,66,74.62,15.53,2020-09-19,2020-10-22
3193,KC88,man66,57,54.76,26.31,2020-10-11,2020-11-07
3194,DL22,man68,60,51.17,29.76,2020-09-17,2020-11-01
3195,ZX16,man63,73,58.32,11.25,2020-09-02,2020-11-11
3196,ZD25,man49,56,73.59,11.62,2020-09-23,2020-10-14
3197,YF70,man02,19,48.82,10.34,2020-08-31,2020-10-29
3198,SQ84,man66,90,79.45,15.58,2020-09-15,2020-11-07
3199,GI16,man55,18,84.26,18.75,2020-08-31,2020-11-12
3200,NB14,man79,38,54.4,10.89,2020-10-09,2020-10-15
3201,US92,man99,69,61.79,14.8,2020-09-02,2020-10-16
3202,DA95,man17,44,93.95,25.73,2020-10-07,2020-10-16
3203,WW55,man64,61,34.65,19.94,2020-09-04,2020-10-31
3204,ZP15,man37,1,56.94,14.09,2020-09-09,2020-10-19
3205,KO05,man59,14,40.05,24.5,2020-10-12,2020-10-25
3206,XV16,man04,39,91.28,28.51,2020-10-13,2020-10-29
3207,NR60,man66,66,75.42,13.63,2020-08-19,2020-10-14
3208,AI08,man39,69,59.19,23.75,2020-09-20,2020-10-25
3209,SQ35,man53,51,30.86,16.02,2020-08-31,2020-11-08
3210,DC76,man35,87,69.98,17.65,2020-08-30,2020-11-07
3211,CQ56,man41,48,96.88,19.24,2020-08-30,2020-10-28
3212,NS26,man08,54,50.67,17.57,2020-09-14,2020-11-04
3213,RP15,man35,51,90.88,26.74,2020-09-07,2020-11-04
3214,DY92,man37,77,85.19,23.59,2020-09-24,2020-10-25
3215,TU97,man57,52,77.67,10.13,2020-09-18,2020-11-05
3216,UG66,man43,89,39.62,28.81,2020-09-03,2020-11-07
3217,QT59,man54,68,36.1,13.12,2020-09-10,2020-11-09
3218,TH84,man57,14,66.26,19.29,2020-08-28,2020-10-20
3219,MV83,man75,43,27.25,13.6,2020-10-11,2020-10-23
3220,MB40,man99,41,72.77,16.95,2020-09-15,2020-11-11
3221,KM01,man78,5,93.1,24.16,2020-09-07,2020-10-19
3222,CM28,man49,92,63.44,29.51,2020-10-09,2020-10-29
3223,ED01,man25,88,72.04,15.32,2020-10-11,2020-10-28
3224,CO10,man87,22,65.32,24.36,2020-10-07,2020-10-24
3225,ZU12,man67,29,30.91,24.42,2020-08-17,2020-10-23
3226,LK43,man37,23,60.3,22.89,2020-09-24,2020-10-14
3227,ZP10,man15,89,78.11,16.58,2020-10-11,2020-10-14
3228,WR50,man98,5,56.49,13.86,2020-10-08,2020-11-01
3229,PM02,man14,100,53.0,10.67,2020-10-03,2020-11-03
3230,RI00,man97,4,44.45,13.07,2020-09-23,2020-10-23
3231,FL94,man48,75,50.51,25.99,2020-08-16,2020-11-01
3232,LO56,man38,61,41.6,14.72,2020-09-19,2020-11-08
3233,RD64,man14,22,86.77,26.94,2020-10-04,2020-10-25
3234,XA60,man32,57,91.9,16.26,2020-09-23,2020-10-18
3235,EK77,man11,25,80.78,11.52,2020-08-19,2020-11-04
3236,AJ59,man29,92,23.18,26.11,2020-08-30,2020-10-14
3237,CU39,man82,32,29.23,17.18,2020-08-31,2020-10-24
3238,XG22,man47,16,85.81,22.64,2020-08-30,2020-10-22
3239,HN69,man74,73,70.33,21.55,2020-10-13,2020-10-18
3240,TZ19,man33,11,36.1,22.33,2020-10-07,2020-10-29
3241,LH79,man95,6,77.8,17.28,2020-09-19,2020-10-31
3242,WO89,man80,77,72.79,22.08,2020-09-09,2020-10-24
3243,VP04,man85,30,85.93,16.71,2020-09-11,2020-10-22
3244,QL15,man74,41,38.64,21.03,2020-09-12,2020-10-13
3245,SF63,man39,58,48.45,28.24,2020-09-16,2020-11-11
3246,SP37,man39,38,62.82,17.18,2020-09-22,2020-10-27
3247,XY35,man17,70,84.62,22.29,2020-08-22,2020-11-04
3248,SL96,man03,70,68.19,28.68,2020-09-15,2020-10-17
3249,ED28,man91,66,67.27,13.31,2020-09-07,2020-11-10
3250,AR05,man32,39,93.37,23.88,2020-09-23,2020-10-13
3251,AW26,man58,55,50.37,26.56,2020-08-27,2020-10-25
3252,MU30,man81,36,73.24,26.54,2020-10-04,2020-10-20
3253,NZ40,man70,40,64.82,28.08,2020-10-02,2020-10-27
3254,DM01,man47,69,71.93,28.16,2020-08-23,2020-11-09
3255,OL40,man35,98,50.38,20.35,2020-09-17,2020-11-02
3256,DC28,man03,9,70.17,28.44,2020-09-23,2020-10-26
3257,PM05,man67,82,64.55,10.17,2020-09-14,2020-11-05
3258,UL73,man10,75,59.6,17.66,2020-08-16,2020-10-17
3259,YL44,man09,33,95.38,18.94,2020-08-15,2020-10-16
3260,JX96,man88,2,28.69,23.07,2020-10-04,2020-11-07
3261,RN78,man19,100,28.62,25.05,2020-09-10,2020-11-12
3262,ZI71,man23,36,86.45,13.89,2020-08-25,2020-11-04
3263,DD46,man75,10,53.04,19.23,2020-09-04,2020-10-29
3264,AB63,man11,15,62.09,27.5,2020-09-12,2020-10-25
3265,BH51,man93,12,33.37,12.5,2020-09-03,2020-10-23
3266,AF85,man74,44,68.31,23.3,2020-09-30,2020-10-15
3267,TD26,man79,48,23.27,25.57,2020-09-24,2020-10-21
3268,HO89,man32,45,85.34,12.14,2020-09-28,2020-10-17
3269,RG34,man37,92,68.47,25.44,2020-09-03,2020-10-28
3270,RC36,man03,96,66.28,13.55,2020-09-25,2020-11-07
3271,WS69,man58,53,72.42,24.03,2020-08-18,2020-10-25
3272,KM03,man17,47,62.6,22.28,2020-08-26,2020-10-23
3273,IC63,man65,20,83.66,18.99,2020-10-07,2020-10-25
3274,LD40,man50,49,26.94,13.95,2020-09-27,2020-11-08
3275,CA18,man70,25,49.67,17.4,2020-09-04,2020-10-14
3276,EC28,man97,5,62.06,22.79,2020-08-18,2020-11-11
3277,OB74,man34,18,64.96,15.6,2020-09-21,2020-10-22
3278,WS93,man23,58,92.92,18.95,2020-09-12,2020-11-09
3279,QC35,man57,19,91.2,17.82,2020-09-01,2020-10-13
3280,RF22,man17,18,22.28,27.83,2020-10-03,2020-10-23
3281,HB99,man82,75,82.39,26.16,2020-09-09,2020-11-02
3282,WO24,man36,60,21.49,15.78,2020-08-16,2020-10-18
3283,KJ59,man86,88,80.14,17.18,2020-09-22,2020-10-13
3284,WE86,man49,62,23.71,13.9,2020-10-02,2020-10-21
3285,SK40,man34,56,27.18,23.28,2020-09-14,2020-10-29
3286,RM95,man61,51,28.25,19.54,2020-08-19,2020-10-22
3287,GB15,man78,26,24.77,25.59,2020-09-26,2020-10-16
3288,IZ75,man75,39,97.98,16.9,2020-09-06,2020-10-22
3289,AO59,man35,40,48.17,13.04,2020-10-07,2020-11-08
3290,KV28,man68,31,92.0,29.99,2020-10-06,2020-11-02
3291,WO13,man84,16,35.98,11.85,2020-09-06,2020-11-11
3292,UE01,man40,32,96.72,10.42,2020-09-04,2020-10-20
3293,LM42,man11,75,26.07,11.73,2020-08-16,2020-10-28
3294,GM38,man23,83,96.16,17.72,2020-10-05,2020-10-19
3295,SX69,man91,7,95.68,18.0,2020-08-17,2020-10-30
3296,JW49,man36,53,36.26,10.54,2020-09-13,2020-10-25
3297,ZW08,man43,58,28.27,23.01,2020-09-08,2020-10-18
3298,DE75,man15,40,38.28,27.9,2020-09-06,2020-10-20
3299,DB85,man34,22,94.78,27.73,2020-09-26,2020-11-03
3300,EI71,man26,1,65.99,10.32,2020-10-09,2020-10-16
3301,HZ35,man24,17,66.97,28.63,2020-09-24,2020-10-17
3302,AN96,man46,32,86.43,18.25,2020-10-03,2020-11-11
3303,RG44,man52,97,41.69,24.0,2020-09-05,2020-11-01
3304,XV06,man75,66,59.16,23.53,2020-08-14,2020-10-30
3305,ID30,man21,94,54.88,16.25,2020-09-12,2020-10-18
3306,TI52,man96,57,74.4,23.8,2020-09-28,2020-10-14
3307,FP72,man09,9,55.56,14.19,2020-10-11,2020-10-21
3308,AR21,man10,14,74.34,18.06,2020-08-23,2020-11-08
3309,CY30,man77,72,83.78,19.68,2020-09-07,2020-11-11
3310,OA25,man48,1,65.0,13.15,2020-10-08,2020-10-27
3311,PA47,man13,31,53.54,22.35,2020-09-14,2020-10-17
3312,HC50,man82,89,98.87,10.05,2020-09-11,2020-10-28
3313,CN92,man55,35,26.24,29.34,2020-09-02,2020-10-13
3314,JA98,man44,67,68.79,23.81,2020-09-09,2020-10-20
3315,TI84,man74,87,82.08,21.87,2020-09-15,2020-11-02
3316,HN89,man43,34,95.9,20.37,2020-08-17,2020-10-18
3317,RL30,man60,80,39.76,11.28,2020-08-18,2020-10-24
3318,MV56,man71,52,45.7,25.53,2020-09-09,2020-10-15
3319,MV05,man39,3,66.73,22.77,2020-10-13,2020-10-25
3320,OK38,man65,46,59.54,28.35,2020-09-06,2020-10-17
3321,GM46,man24,23,99.22,16.19,2020-09-15,2020-11-10
3322,NR83,man56,45,75.06,14.63,2020-09-09,2020-10-26
3323,CJ83,man77,78,33.57,17.52,2020-08-17,2020-11-01
3324,VL38,man41,86,77.46,10.99,2020-09-03,2020-11-07
3325,IQ59,man62,72,94.84,12.99,2020-10-06,2020-10-22
3326,QQ07,man73,12,85.14,22.29,2020-09-01,2020-10-26
3327,WK84,man57,58,25.09,10.62,2020-09-05,2020-10-27
3328,JZ26,man64,1,65.93,12.26,2020-10-08,2020-10-31
3329,ZV64,man77,6,64.27,27.25,2020-09-22,2020-11-04
3330,PB72,man75,71,89.81,26.99,2020-09-24,2020-10-15
3331,OE00,man47,68,88.35,23.46,2020-10-06,2020-10-21
3332,YK66,man01,44,36.03,14.33,2020-09-14,2020-11-12
3333,ZT09,man72,92,32.36,17.0,2020-09-17,2020-11-03
3334,ZH54,man53,5,41.54,19.09,2020-08-27,2020-11-08
3335,ZE41,man75,64,68.56,20.51,2020-09-17,2020-10-19
3336,NU85,man84,90,36.6,23.21,2020-09-11,2020-11-05
3337,ZB69,man32,84,93.46,25.86,2020-08-25,2020-11-05
3338,NK09,man77,65,91.49,28.04,2020-09-19,2020-10-23
3339,OR27,man23,42,44.89,21.69,2020-09-28,2020-10-20
3340,JF43,man17,40,50.06,20.89,2020-08-28,2020-10-30
3341,YL29,man95,27,32.96,19.57,2020-09-20,2020-10-23
3342,IR70,man54,2,76.59,16.88,2020-10-10,2020-10-16
3343,CP49,man72,34,29.15,12.28,2020-08-24,2020-11-02
3344,NH04,man29,68,40.07,26.46,2020-09-05,2020-10-31
3345,TC61,man36,97,35.76,28.3,2020-09-08,2020-10-27
3346,SR54,man44,94,46.09,11.22,2020-08-27,2020-11-11
3347,JB78,man87,7,28.51,21.9,2020-10-09,2020-10-30
3348,QG36,man23,44,31.26,11.58,2020-09-19,2020-10-20
3349,VS29,man53,3,56.61,12.81,2020-09-07,2020-10-19
3350,CV53,man98,53,85.69,19.52,2020-09-20,2020-10-27
3351,VF49,man14,22,57.27,23.06,2020-09-22,2020-11-02
3352,XX49,man82,92,24.85,12.85,2020-08-29,2020-11-12
3353,TC89,man86,86,33.86,20.64,2020-08-31,2020-10-30
3354,LQ23,man58,18,69.32,29.41,2020-08-20,2020-10-21
3355,KX54,man29,66,31.08,22.91,2020-09-13,2020-11-06
3356,FY78,man92,20,22.06,26.24,2020-10-08,2020-10-19
3357,YN81,man09,57,38.82,21.75,2020-09-11,2020-11-11
3358,ES43,man34,66,37.76,27.94,2020-08-20,2020-11-06
3359,PJ77,man65,19,83.61,20.81,2020-09-29,2020-10-29
3360,PQ30,man28,50,68.0,20.12,2020-09-21,2020-10-18
3361,TC25,man78,51,30.96,26.0,2020-09-01,2020-10-16
3362,MB91,man71,74,92.95,27.14,2020-10-05,2020-10-19
3363,LS45,man54,64,97.39,24.13,2020-09-18,2020-11-04
3364,EP99,man61,18,42.49,24.56,2020-09-12,2020-10-20
3365,IQ88,man63,1,69.44,26.92,2020-09-11,2020-10-13
3366,XR23,man12,74,80.64,28.4,2020-10-12,2020-10-16
3367,EF47,man57,23,61.98,19.53,2020-09-16,2020-10-29
3368,KT20,man63,18,38.0,23.33,2020-09-03,2020-11-08
3369,QJ80,man82,51,49.8,16.3,2020-09-11,2020-10-18
3370,TS28,man38,93,88.5,15.37,2020-09-12,2020-10-14
3371,TH46,man40,69,83.34,27.4,2020-08-23,2020-10-25
3372,SS99,man19,96,73.09,15.23,2020-10-13,2020-11-08
3373,EA63,man51,94,42.41,27.94,2020-09-04,2020-10-27
3374,IJ01,man94,3,59.06,23.07,2020-08-22,2020-10-17
3375,EV16,man81,15,99.46,23.76,2020-10-07,2020-11-06
3376,VT86,man07,27,82.36,17.65,2020-09-21,2020-10-14
3377,NZ61,man02,23,65.43,24.36,2020-10-04,2020-10-17
3378,UU80,man53,30,52.66,23.43,2020-09-20,2020-11-10
3379,AK13,man45,2,30.12,16.86,2020-09-16,2020-10-19
3380,BI93,man79,66,23.49,21.25,2020-09-09,2020-10-24
3381,DM02,man06,77,67.05,16.01,2020-08-25,2020-11-10
3382,KX10,man38,30,82.24,29.9,2020-08-26,2020-10-26
3383,WJ55,man23,76,56.89,16.88,2020-09-02,2020-10-14
3384,JE10,man83,10,55.99,20.88,2020-09-16,2020-10-31
3385,LA57,man31,80,59.56,11.68,2020-09-03,2020-11-11
3386,CM10,man61,63,67.27,10.82,2020-08-17,2020-10-21
3387,EA49,man62,21,97.47,19.9,2020-09-14,2020-11-03
3388,QR93,man04,21,85.64,14.91,2020-09-16,2020-11-11
3389,RA29,man60,12,95.15,10.49,2020-09-12,2020-10-25
3390,CW11,man00,49,67.3,23.47,2020-09-29,2020-10-15
3391,SJ58,man49,35,90.24,17.64,2020-10-09,2020-10-25
3392,DT24,man89,19,23.2,15.85,2020-08-19,2020-10-21
3393,LH23,man82,62,26.19,17.62,2020-09-04,2020-10-31
3394,LN24,man99,34,52.73,19.11,2020-10-02,2020-10-16
3395,XA58,man58,22,69.72,10.34,2020-08-24,2020-11-08
3396,ZS76,man63,82,24.99,25.18,2020-09-14,2020-10-30
3397,MO08,man14,20,65.73,16.9,2020-08-15,2020-11-08
3398,EV41,man74,39,47.47,13.86,2020-10-04,2020-10-31
3399,IO16,man10,43,42.32,26.47,2020-10-08,2020-10-22
3400,VW77,man34,70,40.76,15.93,2020-10-12,2020-11-04
3401,QV01,man36,30,61.92,20.7,2020-10-11,2020-11-07
3402,AE30,man22,77,75.65,16.07,2020-10-03,2020-10-31
3403,OQ73,man29,7,46.12,25.12,2020-09-30,2020-11-01
3404,YK80,man76,87,65.52,16.78,2020-08-15,2020-11-02
3405,RC27,man36,45,48.06,27.36,2020-09-01,2020-10-13
3406,LK49,man74,11,99.37,26.67,2020-09-08,2020-10-15
3407,JJ34,man45,32,66.16,18.79,2020-09-04,2020-10-22
3408,MO93,man28,13,29.8,22.21,2020-08-14,2020-10-16
3409,SV96,man96,34,48.75,25.21,2020-09-06,2020-10-13
3410,DE01,man49,3,64.78,28.46,2020-10-12,2020-11-01
3411,KN11,man88,96,91.51,24.97,2020-08-18,2020-10-29
3412,PH19,man14,96,52.86,24.97,2020-10-11,2020-11-12
3413,MF31,man11,43,82.22,22.99,2020-10-05,2020-10-31
3414,WC58,man44,2,66.57,23.38,2020-08-26,2020-11-03
3415,OG76,man65,24,91.22,26.71,2020-08-15,2020-10-30
3416,TU05,man54,40,76.24,29.83,2020-08-31,2020-11-09
3417,GO38,man55,65,42.21,11.15,2020-09-28,2020-11-01
3418,ED52,man84,29,54.56,27.64,2020-10-13,2020-11-11
3419,SH08,man97,18,36.19,23.72,2020-08-18,2020-10-28
3420,BN98,man00,80,59.07,13.94,2020-08-23,2020-10-19
3421,IP84,man28,2,70.59,20.63,2020-08-25,2020-10-31
3422,RH49,man41,65,68.78,18.44,2020-08-15,2020-10-17
3423,IE56,man52,55,61.5,19.25,2020-08-19,2020-11-07
3424,MC68,man74,65,46.11,28.66,2020-08-16,2020-11-10
3425,MZ33,man69,11,55.87,17.72,2020-09-29,2020-10-19
3426,PF89,man22,70,91.15,20.84,2020-09-10,2020-10-28
3427,XI71,man96,7,96.97,27.49,2020-09-08,2020-11-08
3428,WF64,man35,7,23.04,17.29,2020-09-12,2020-11-02
3429,QJ57,man44,42,90.95,24.38,2020-08-21,2020-10-19
3430,UA33,man42,16,71.29,18.02,2020-09-23,2020-10-21
3431,QB58,man55,73,67.17,14.34,2020-09-01,2020-10-24
3432,CT31,man35,20,53.61,25.87,2020-08-31,2020-10-24
3433,IL65,man68,90,28.2,10.49,2020-09-25,2020-11-02
3434,JL75,man43,37,84.2,19.17,2020-08-23,2020-10-25
3435,KU21,man18,15,72.54,28.04,2020-10-06,2020-10-30
3436,CM68,man51,95,21.29,26.66,2020-08-22,2020-10-28
3437,HT39,man76,97,34.47,19.31,2020-08-24,2020-10-19
3438,TZ22,man43,48,65.87,20.3,2020-09-02,2020-11-01
3439,QW03,man39,77,31.47,18.38,2020-08-29,2020-10-19
3440,IJ51,man83,1,76.54,13.63,2020-08-25,2020-11-03
3441,VW45,man10,96,67.9,18.53,2020-08-19,2020-10-13
3442,MP71,man63,77,36.55,13.18,2020-09-17,2020-11-10
3443,DE72,man42,80,84.84,28.15,2020-08-31,2020-10-20
3444,ST06,man24,10,89.88,23.1,2020-10-03,2020-11-03
3445,WT67,man12,97,59.25,23.52,2020-09-08,2020-10-30
3446,XY28,man52,67,35.11,16.55,2020-09-10,2020-10-27
3447,DU44,man98,54,20.83,15.1,2020-09-14,2020-11-08
3448,UF38,man31,73,69.6,26.65,2020-08-19,2020-10-18
3449,AL20,man96,65,39.67,16.31,2020-08-30,2020-10-14
3450,XP91,man05,38,26.23,11.48,2020-10-06,2020-10-21
3451,FM58,man99,17,75.27,24.62,2020-08-15,2020-11-05
