OrderID,CustomerID,ManagerID,Quantity,Price,Freight,OrderDate,ShippedDate
2676,GS54,man34,70,81.96,12.98,2020-09-28,2020-11-10
2677,GG22,man66,9,61.1,24.03,2020-10-04,2020-11-27
2678,AD32,man62,25,29.19,26.29,2020-11-01,2020-11-30
2679,NL17,man06,79,26.13,19.23,2020-10-19,2020-11-18
2680,HS56,man27,78,42.48,22.22,2020-09-14,2020-12-06
2681,TR60,man49,93,80.0,26.64,2020-11-07,2020-11-18
2682,KH90,man71,7,43.39,14.08,2020-10-15,2020-11-30
2683,VM90,man85,92,29.2,10.88,2020-10-05,2020-11-18
2684,IQ24,man50,73,64.11,26.55,2020-09-20,2020-11-12
2685,VH30,man58,14,93.12,21.13,2020-09-22,2020-11-19
2686,HO92,man73,48,39.86,15.17,2020-09-28,2020-11-18
2687,VK52,man16,78,46.98,14.04,2020-09-21,2020-12-01
2688,UZ17,man63,40,30.27,13.53,2020-10-16,2020-12-05
2689,OC03,man49,60,20.06,29.2,2020-10-28,2020-12-08
2690,QZ97,man17,42,85.37,26.53,2020-10-30,2020-12-06
2691,EQ77,man15,89,66.92,10.34,2020-09-25,2020-11-27
2692,IX07,man19,47,32.83,20.17,2020-10-23,2020-11-28
2693,FL17,man76,37,27.78,16.7,2020-10-04,2020-11-14
2694,AZ14,man85,8,62.1,21.84,2020-10-20,2020-12-08
2695,PG28,man99,50,47.95,11.63,2020-10-03,2020-11-29
2696,UO51,man09,34,60.0,20.13,2020-10-28,2020-11-14
2697,GA94,man64,88,88.72,24.16,2020-11-08,2020-11-24
2698,CQ53,man92,13,45.36,13.06,2020-10-27,2020-11-27
2699,KS67,man79,66,72.8,26.36,2020-11-03,2020-12-07
2700,DA42,man04,86,38.87,14.69,2020-10-12,2020-11-18
2701,LA86,man30,37,83.58,13.62,2020-10-07,2020-11-26
2702,JX59,man10,31,94.26,18.22,2020-10-25,2020-11-20
2703,XF24,man67,37,32.69,18.32,2020-10-26,2020-11-11
2704,GI05,man10,95,30.19,15.23,2020-11-03,2020-11-09
2705,TP78,man69,76,32.83,16.73,2020-09-18,2020-11-23
2706,WS48,man90,63,29.9,15.5,2020-09-11,2020-11-17
2707,ZO15,man60,41,56.75,16.03,2020-10-27,2020-11-14
2708,TP71,man50,35,42.42,14.66,2020-10-09,2020-11-15
2709,KB95,man28,12,52.51,16.19,2020-09-21,2020-11-26
2710,DF68,man78,56,47.15,25.66,2020-09-15,2020-12-08
2711,OD53,man26,16,45.06,19.46,2020-10-09,2020-11-09
2712,VP72,man84,62,83.14,15.79,2020-09-17,2020-12-01
2713,OC81,man75,56,55.48,20.7,2020-09-17,2020-12-06
2714,FP37,man28,62,86.85,23.25,2020-11-06,2020-11-19
2715,OO33,man50,68,42.41,20.01,2020-10-17,2020-11-10
2716,XU93,man84,86,42.23,13.8,2020-10-20,2020-11-28
2717,LG81,man12,16,91.46,28.92,2020-11-05,2020-11-20
2718,WG12,man50,26,93.67,28.23,2020-09-29,2020-11-12
2719,TV89,man83,12,59.69,15.26,2020-11-07,2020-11-14
2720,QI28,man15,58,62.8,17.46,2020-11-02,2020-11-13
2721,KE53,man53,61,72.2,17.36,2020-10-13,2020-11-27
2722,GE61,man46,21,59.63,29.87,2020-11-03,2020-11-15
2723,YE10,man87,58,54.47,24.0,2020-10-11,2020-12-08
2724,PX42,man82,8,98.41,15.01,2020-11-03,2020-11-09
2725,WB98,man17,31,70.9,15.98,2020-10-01,2020-11-14
2726,OX73,man76,10,78.01,27.55,2020-10-19,2020-11-17
2727,IJ83,man81,20,76.53,19.58,2020-09-27,2020-11-28
2728,GK34,man06,42,81.61,29.05,2020-10-19,2020-11-18
2729,IS50,man08,14,50.16,27.65,2020-09-15,2020-12-06
2730,YW59,man39,90,65.7,22.44,2020-09-26,2020-12-01
2731,BH07,man64,21,68.43,17.16,2020-10-06,2020-11-23
2732,BY40,man38,69,88.22,16.62,2020-09-29,2020-12-08
2733,VP19,man74,86,60.45,24.28,2020-10-19,2020-12-04
2734,RD49,man51,12,21.98,11.74,2020-10-20,2020-12-05
2735,QH53,man94,79,72.48,10.32,2020-10-22,2020-12-03
2736,YC13,man39,67,43.03,22.83,2020-10-22,2020-11-15
2737,MA56,man17,76,60.4,27.62,2020-10-04,2020-12-04
2738,EW32,man94,38,96.88,12.07,2020-10-02,2020-11-15
2739,SZ36,man33,50,58.38,13.88,2020-10-04,2020-12-03
2740,WV41,man55,35,48.04,14.86,2020-10-16,2020-12-01
2741,HT04,man43,33,51.1,16.51,2020-09-20,2020-11-18
2742,JL68,man10,35,55.48,25.21,2020-09-20,2020-11-11
2743,UL29,man96,12,81.24,12.92,2020-09-25,2020-11-12
2744,VY85,man55,70,97.4,25.22,2020-09-18,2020-12-05
2745,PJ48,man78,19,22.71,15.36,2020-11-06,2020-11-25
2746,HH84,man03,44,83.66,19.56,2020-10-10,2020-11-10
2747,LK33,man70,83,84.67,25.98,2020-11-08,2020-11-24
2748,OJ24,man28,35,86.79,26.88,2020-09-22,2020-11-22
2749,RI86,man34,48,77.64,25.18,2020-10-24,2020-11-12
2750,LO24,man04,43,92.53,28.55,2020-10-25,2020-11-08
2751,QH33,man66,6,93.81,18.44,2020-10-25,2020-11-10
2752,OW28,man98,20,96.2,18.97,2020-09-23,2020-11-20
2753,BC64,man95,44,69.15,22.67,2020-10-19,2020-11-11
2754,MU38,man49,68,51.08,28.05,2020-09-23,2020-11-23
2755,HE15,man50,57,24.69,12.55,2020-10-25,2020-11-12
2756,VT47,man28,74,75.59,12.36,2020-10-17,2020-12-08
2757,FK67,man51,37,50.51,24.48,2020-10-03,2020-11-25
2758,UG86,man89,66,32.35,22.2,2020-10-10,2020-11-20
2759,QG34,man71,75,72.21,11.01,2020-10-18,2020-11-25
2760,IT19,man17,25,45.8,20.77,2020-10-30,2020-11-11
2761,NI88,man20,86,84.09,21.37,2020-11-08,2020-11-27
2762,MB64,man92,67,84.58,25.62,2020-10-26,2020-11-09
2763,LZ48,man32,13,28.75,19.39,2020-10-28,2020-12-05
2764,SY55,man01,83,51.9,25.89,2020-09-13,2020-11-13
2765,WD70,man34,40,74.4,17.55,2020-09-28,2020-11-18
2766,DS68,man17,35,75.99,13.48,2020-11-08,2020-12-04
2767,UD30,man48,1,56.85,21.11,2020-09-26,2020-11-21
2768,KG04,man39,80,67.95,12.16,2020-11-02,2020-11-30
2769,OF85,man00,98,34.33,24.25,2020-10-28,2020-12-04
2770,QQ15,man96,21,69.55,10.98,2020-10-02,2020-11-16
2771,LV95,man20,33,36.52,18.32,2020-10-13,2020-11-22
2772,GG64,man01,12,33.2,20.43,2020-09-15,2020-11-28
2773,IO24,man30,47,30.76,21.97,2020-11-01,2020-12-05
2774,ED06,man02,42,56.07,29.55,2020-11-05,2020-11-29
2775,BC19,man22,13,53.52,29.5,2020-10-08,2020-12-04
2776,VU61,man21,68,97.31,17.43,2020-11-07,2020-11-23
2777,RD75,man25,7,92.91,19.44,2020-09-28,2020-12-03
2778,QO76,man84,10,58.03,19.33,2020-10-12,2020-11-19
2779,WD19,man27,87,69.17,19.65,2020-09-12,2020-11-25
2780,RU65,man68,99,37.42,19.64,2020-10-26,2020-11-12
2781,SN58,man05,65,21.58,19.23,2020-10-29,2020-11-08
2782,TY38,man40,85,31.83,10.51,2020-09-09,2020-11-15
2783,SL55,man13,12,95.41,15.69,2020-09-26,2020-11-23
2784,FD74,man10,18,60.26,17.91,2020-10-27,2020-11-15
2785,ZJ60,man83,78,39.23,27.67,2020-10-18,2020-11-21
2786,WM64,man44,59,31.93,17.56,2020-09-10,2020-12-05
2787,FZ70,man62,46,75.95,27.97,2020-09-11,2020-11-09
2788,LU56,man58,53,36.96,23.14,2020-10-09,2020-11-14
2789,JD52,man75,78,98.18,12.66,2020-10-14,2020-11-23
2790,IW12,man47,57,24.85,19.23,2020-10-16,2020-12-03
2791,HR68,man43,43,92.76,11.53,2020-10-06,2020-11-09
2792,PP05,man82,53,63.79,16.07,2020-10-05,2020-11-11
2793,OM74,man59,49,58.0,16.26,2020-09-26,2020-12-04
2794,UM34,man26,61,63.63,25.12,2020-09-24,2020-11-10
2795,NW82,man89,15,24.85,25.29,2020-10-26,2020-11-12
2796,GI32,man56,20,62.13,21.01,2020-10-27,2020-11-14
2797,FS98,man99,56,39.26,10.39,2020-10-07,2020-12-01
2798,DQ08,man92,3,72.55,24.86,2020-10-20,2020-11-26
2799,EH84,man59,100,85.57,27.47,2020-11-06,2020-11-30
2800,WD56,man82,8,70.31,14.99,2020-09-28,2020-11-23
2801,KK47,man88,86,41.98,18.9,2020-10-28,2020-11-24
2802,GU90,man03,90,66.33,29.22,2020-10-04,2020-11-13
2803,TP29,man90,21,89.94,15.64,2020-09-20,2020-11-21
2804,GU34,man19,62,54.14,28.44,2020-10-01,2020-12-07
2805,ZL88,man78,46,78.98,29.67,2020-11-07,2020-11-25
2806,NZ08,man98,92,28.44,14.34,2020-10-15,2020-11-25
2807,EJ89,man92,16,98.62,12.01,2020-09-20,2020-11-26
2808,XA61,man28,21,64.64,25.46,2020-10-21,2020-11-14
2809,TZ66,man22,11,22.82,10.47,2020-10-28,2020-11-19
2810,CW50,man42,90,91.12,19.23,2020-10-20,2020-12-03
2811,VH46,man62,84,88.54,12.04,2020-09-29,2020-11-23
2812,VW75,man37,47,62.21,29.35,2020-09-28,2020-11-20
2813,HP48,man91,48,46.57,28.65,2020-10-16,2020-12-08
2814,KV65,man91,65,23.83,10.98,2020-09-11,2020-11-21
2815,CL59,man95,57,24.46,29.42,2020-10-25,2020-11-29
2816,MD51,man37,13,64.52,13.05,2020-09-21,2020-11-08
2817,GK06,man99,42,56.41,13.29,2020-11-07,2020-12-07
2818,UL34,man43,25,89.96,24.11,2020-09-15,2020-11-29
2819,DB91,man88,79,71.64,19.35,2020-09-23,2020-11-14
2820,GB40,man63,20,91.91,16.7,2020-11-03,2020-11-26
2821,UT82,man95,72,43.51,16.26,2020-09-20,2020-11-21
2822,FE70,man19,94,78.89,17.98,2020-11-02,2020-11-23
2823,EF55,man10,9,55.16,21.81,2020-09-15,2020-11-08
2824,YK28,man06,58,69.92,11.36,2020-11-05,2020-11-14
2825,RP81,man30,30,24.1,16.45,2020-09-23,2020-11-21
2826,LP14,man98,40,54.41,15.86,2020-10-02,2020-11-28
2827,ZB74,man99,8,85.27,14.46,2020-11-04,2020-11-11
2828,XJ26,man15,71,68.3,27.32,2020-09-30,2020-11-15
2829,RZ12,man83,67,93.68,25.77,2020-10-11,2020-11-28
2830,MN00,man70,88,50.86,14.56,2020-10-02,2020-11-27
2831,CC41,man25,92,48.85,19.36,2020-09-17,2020-11-16
2832,EJ56,man21,17,69.68,10.61,2020-10-25,2020-11-12
2833,HM14,man92,64,59.56,28.36,2020-10-10,2020-11-10
2834,HP97,man70,23,20.79,24.57,2020-11-04,2020-12-05
2835,SV11,man69,95,84.11,26.84,2020-09-25,2020-11-19
2836,EN26,man43,60,81.27,24.3,2020-10-31,2020-12-02
2837,PD90,man60,22,48.28,29.63,2020-10-09,2020-11-11
2838,GI87,man06,53,92.76,14.67,2020-10-29,2020-11-13
2839,GA84,man29,92,88.86,14.85,2020-10-29,2020-11-21
2840,FT75,man65,66,21.48,10.75,2020-10-26,2020-11-14
2841,NO23,man35,26,90.92,19.26,2020-10-01,2020-11-12
2842,II55,man16,74,34.63,26.82,2020-10-13,2020-11-10
2843,AD71,man63,63,68.92,17.18,2020-10-24,2020-11-16
2844,QW86,man54,36,78.8,24.9,2020-10-29,2020-11-20
2845,XS69,man59,84,88.56,24.13,2020-10-07,2020-11-27
2846,WE93,man20,82,77.57,28.73,2020-10-20,2020-12-07
2847,SG58,man16,91,43.42,21.25,2020-10-23,2020-11-08
2848,WG67,man05,26,36.43,13.25,2020-10-19,2020-11-12
2849,BN68,man08,99,49.87,15.58,2020-09-12,2020-11-21
2850,DW74,man68,75,37.58,26.41,2020-10-30,2020-11-24
2851,PW27,man09,36,45.83,20.62,2020-10-11,2020-11-25
2852,QM75,man13,12,68.76,13.92,2020-10-12,2020-12-04
2853,JN03,man09,55,52.04,19.13,2020-09-17,2020-11-18
2854,FU30,man19,15,99.04,29.67,2020-09-21,2020-12-01
2855,MG23,man81,49,94.73,20.59,2020-09-15,2020-11-18
2856,JL10,man66,59,56.91,16.73,2020-10-06,2020-12-03
2857,QL70,man56,37,38.76,29.2,2020-09-25,2020-11-21
2858,WC93,man10,8,82.6,15.48,2020-09-12,2020-11-15
2859,CP84,man59,28,90.65,21.26,2020-10-30,2020-11-18
2860,OG09,man51,38,93.1,21.32,2020-09-16,2020-11-11
2861,EO20,man66,74,39.96,20.46,2020-09-29,2020-11-27
2862,EC71,man03,61,87.69,20.83,2020-10-23,2020-11-09
2863,JV54,man95,100,66.59,15.07,2020-09-11,2020-11-16
2864,FS09,man92,94,83.19,20.26,2020-10-20,2020-11-11
2865,JL13,man12,36,21.35,13.77,2020-10-25,2020-12-02
2866,OJ74,man53,52,24.7,24.5,2020-11-07,2020-11-26
2867,EI94,man11,81,53.68,16.97,2020-11-04,2020-11-20
2868,FC37,man38,80,55.54,16.55,2020-09-10,2020-12-07
2869,YZ58,man77,92,55.15,22.94,2020-09-10,2020-11-30
2870,EC26,man70,83,34.3,11.22,2020-10-30,2020-12-07
2871,MZ32,man15,88,80.55,17.25,2020-10-18,2020-12-08
2872,WB37,man10,58,31.2,23.24,2020-10-20,2020-12-03
2873,KM29,man08,96,42.18,26.88,2020-10-07,2020-11-21
2874,MG81,man96,15,55.03,11.29,2020-09-18,2020-11-10
2875,LP93,man70,83,85.66,17.81,2020-10-19,2020-11-12
2876,GE02,man05,38,72.71,27.58,2020-09-11,2020-11-30
2877,WJ69,man72,40,93.15,23.18,2020-09-27,2020-11-15
2878,QN81,man32,86,77.53,12.17,2020-09-09,2020-11-08
2879,BA33,man72,32,77.21,10.02,2020-09-15,2020-12-05
2880,OG41,man74,97,58.74,23.09,2020-10-05,2020-12-07
2881,HB43,man89,67,46.57,11.38,2020-10-03,2020-11-09
2882,AJ43,man15,48,32.08,10.97,2020-09-10,2020-11-28
2883,QJ20,man78,38,55.48,24.39,2020-09-22,2020-11-26
2884,XD79,man03,75,86.75,19.44,2020-10-08,2020-11-15
2885,EY91,man44,17,97.76,16.08,2020-10-04,2020-11-26
2886,XB74,man49,52,46.94,19.88,2020-09-19,2020-12-01
2887,NE94,man69,69,84.08,27.23,2020-10-10,2020-11-25
2888,SH08,man82,33,51.57,11.02,2020-10-19,2020-11-22
2889,DG33,man79,76,55.33,17.41,2020-09-20,2020-11-28
2890,JS84,man53,75,36.78,10.51,2020-10-18,2020-11-09
2891,CI75,man91,95,34.36,25.8,2020-10-29,2020-11-19
2892,YO18,man85,93,56.95,22.16,2020-11-01,2020-12-01
2893,DY40,man29,65,95.64,13.85,2020-11-03,2020-11-23
2894,XA90,man70,56,86.44,15.28,2020-11-08,2020-12-01
2895,HV09,man93,64,69.94,17.86,2020-09-11,2020-11-21
2896,UY77,man96,100,46.55,28.53,2020-09-10,2020-11-23
2897,RU49,man05,97,38.7,10.04,2020-09-09,2020-12-06
2898,XG03,man58,69,65.14,18.72,2020-09-16,2020-11-11
2899,CF73,man83,50,40.87,22.19,2020-09-28,2020-12-05
2900,SD07,man02,69,87.94,14.06,2020-10-02,2020-11-09
2901,QR52,man30,100,20.39,13.68,2020-11-03,2020-12-04
2902,YC24,man98,67,74.14,18.47,2020-09-12,2020-11-28
2903,QR75,man63,88,65.65,14.44,2020-10-05,2020-12-05
2904,IC06,man10,41,48.04,10.78,2020-10-29,2020-11-20
2905,YY92,man15,51,52.91,15.28,2020-11-05,2020-11-29
2906,GN96,man29,49,52.26,28.47,2020-10-16,2020-11-26
2907,DR82,man10,39,99.55,21.73,2020-09-10,2020-12-03
2908,BH40,man53,94,59.09,26.71,2020-10-22,2020-11-08
2909,WC47,man14,90,42.0,26.31,2020-10-19,2020-11-22
2910,TE53,man08,42,89.81,26.4,2020-10-19,2020-11-30
2911,GC06,man58,37,69.11,18.81,2020-11-05,2020-11-16
2912,EJ98,man14,23,82.05,14.91,2020-10-14,2020-12-08
2913,DC56,man62,38,69.43,24.47,2020-09-15,2020-11-09
2914,QX45,man87,49,73.18,13.12,2020-10-28,2020-12-01
2915,CH45,man91,52,64.48,12.93,2020-09-10,2020-11-09
2916,OH27,man63,53,36.72,15.44,2020-09-09,2020-11-09
2917,FF55,man92,59,71.91,14.47,2020-10-12,2020-12-02
2918,SD31,man53,34,67.33,22.47,2020-09-22,2020-11-27
2919,EU79,man99,56,84.37,10.26,2020-09-14,2020-11-27
2920,PQ99,man53,89,95.35,21.46,2020-09-24,2020-11-21
2921,TJ27,man61,1,48.92,20.28,2020-10-16,2020-12-08
2922,GF30,man51,66,47.49,16.44,2020-10-13,2020-11-09
2923,DO84,man53,85,99.41,28.88,2020-10-21,2020-11-22
2924,QB71,man63,92,35.71,26.2,2020-09-25,2020-11-28
2925,DH19,man50,93,69.32,24.42,2020-09-26,2020-12-07
2926,MV20,man03,40,93.26,10.91,2020-10-29,2020-11-21
2927,WK53,man58,29,99.56,18.99,2020-09-11,2020-11-18
2928,VO62,man19,38,48.16,27.34,2020-10-10,2020-11-26
2929,ED40,man13,29,61.36,16.32,2020-11-06,2020-11-19
2930,LF76,man98,67,28.38,16.97,2020-10-20,2020-12-02
2931,FJ94,man00,69,66.03,29.11,2020-11-02,2020-11-19
2932,EP55,man46,74,61.13,21.78,2020-10-21,2020-11-30
2933,UN60,man59,76,49.3,15.91,2020-09-30,2020-12-01
2934,ZJ45,man53,27,63.11,19.22,2020-09-24,2020-11-11
2935,ZC51,man71,68,33.47,17.56,2020-10-23,2020-11-15
2936,AL54,man65,96,75.72,20.92,2020-09-12,2020-12-08
2937,GN15,man75,92,97.64,18.43,2020-10-13,2020-11-27
2938,DB95,man10,94,79.15,27.79,2020-10-30,2020-12-05
2939,KK62,man29,14,64.63,15.36,2020-10-14,2020-11-25
2940,HF07,man54,57,33.07,16.78,2020-10-16,2020-12-01
2941,AO00,man73,71,26.26,11.56,2020-10-09,2020-12-08
2942,CV30,man43,72,42.71,19.77,2020-09-24,2020-11-27
2943,NX23,man98,18,89.36,24.18,2020-09-20,2020-12-07
2944,EU99,man36,75,75.98,22.83,2020-10-27,2020-11-17
2945,FX10,man48,88,77.98,13.85,2020-09-14,2020-11-15
2946,GO21,man71,30,93.69,29.43,2020-11-02,2020-12-03
2947,MA14,man01,73,71.21,19.89,2020-09-26,2020-12-08
2948,JM23,man40,92,42.56,21.66,2020-11-03,2020-11-25
2949,WO63,man20,36,91.15,13.6,2020-09-13,2020-12-07
2950,AG29,man17,88,42.37,11.21,2020-09-13,2020-11-19
2951,JM46,man63,87,32.29,25.24,2020-10-18,2020-12-02
2952,QL46,man13,50,61.09,22.63,2020-09-12,2020-11-18
2953,GF68,man86,37,81.18,13.36,2020-09-20,2020-11-08
2954,TZ03,man19,50,47.17,16.53,2020-09-17,2020-12-03
2955,ZF35,man84,57,88.54,27.13,2020-09-29,2020-11-08
2956,ND80,man26,69,95.78,17.08,2020-10-20,2020-12-05
2957,DC00,man08,43,83.44,18.76,2020-10-23,2020-12-01
2958,UK26,man44,46,74.29,19.56,2020-11-08,2020-11-19
2959,FJ26,man48,29,90.26,25.89,2020-11-02,2020-11-23
2960,BM05,man70,37,81.11,21.86,2020-10-27,2020-11-14
2961,LN78,man75,28,74.39,16.95,2020-11-08,2020-12-08
2962,UX63,man35,33,22.31,20.22,2020-10-02,2020-11-12
2963,KL83,man40,48,56.34,28.39,2020-10-07,2020-12-02
2964,XF68,man32,55,63.66,20.19,2020-09-14,2020-11-22
2965,AQ30,man36,98,34.58,27.06,2020-09-09,2020-11-28
2966,KQ15,man69,15,28.77,10.93,2020-10-27,2020-11-12
2967,MQ18,man05,52,51.19,14.31,2020-10-06,2020-11-28
2968,LL16,man50,45,44.57,10.46,2020-10-18,2020-11-30
2969,UA19,man57,10,78.24,22.44,2020-10-10,2020-11-28
2970,IT65,man38,27,70.56,19.88,2020-11-07,2020-11-23
2971,AP98,man34,38,48.45,14.28,2020-10-05,2020-11-17
2972,OJ31,man07,86,83.18,23.79,2020-09-30,2020-11-26
2973,RC08,man54,17,88.6,25.19,2020-09-20,2020-12-03
2974,AQ75,man06,80,64.5,10.33,2020-10-06,2020-11-19
2975,NM85,man40,48,87.25,17.12,2020-10-31,2020-11-22
2976,QZ22,man08,29,91.87,26.14,2020-10-06,2020-11-09
2977,YI43,man98,34,93.28,10.72,2020-10-01,2020-11-15
2978,VC35,man13,15,68.61,12.82,2020-10-24,2020-12-03
2979,KI83,man06,47,29.35,12.53,2020-10-22,2020-11-24
2980,OJ73,man28,10,84.79,26.88,2020-11-05,2020-11-22
2981,TT41,man70,59,34.92,20.94,2020-10-06,2020-11-22
2982,GX07,man25,33,82.12,29.73,2020-10-22,2020-11-27
2983,KU42,man68,84,77.54,10.8,2020-09-14,2020-11-11
2984,BF22,man67,28,88.27,27.4,2020-10-14,2020-11-24
2985,CQ27,man10,58,39.33,28.13,2020-10-08,2020-12-07
2986,IP64,man46,7,35.86,12.83,2020-09-13,2020-11-08
2987,RB14,man75,40,40.87,29.23,2020-10-24,2020-11-22
2988,LA00,man61,89,20.14,19.68,2020-09-30,2020-11-10
2989,UL83,man96,47,97.05,21.97,2020-10-09,2020-12-02
2990,VA40,man77,40,78.79,10.08,2020-10-18,2020-11-26
2991,SD84,man40,95,78.9,23.57,2020-10-03,2020-11-18
2992,OP59,man82,27,28.07,22.62,2020-10-25,2020-11-18
2993,BO58,man08,79,31.25,15.72,2020-09-24,2020-11-28
2994,HS32,man68,50,67.17,28.35,2020-09-09,2020-12-05
2995,TH46,man32,14,58.48,21.86,2020-11-04,2020-12-05
2996,DJ96,man49,68,47.21,16.95,2020-09-20,2020-12-07
2997,FB64,man19,24,64.05,10.86,2020-11-06,2020-12-07
2998,KS06,man97,83,92.6,16.66,2020-10-14,2020-11-15
2999,NO55,man11,14,34.23,21.55,2020-10-27,2020-11-26
3000,AH10,man13,36,33.98,18.84,2020-10-26,2020-12-06
3001,SJ43,man82,37,86.24,23.63,2020-10-01,2020-12-01
3002,RJ03,man78,83,88.49,23.47,2020-09-27,2020-11-21
3003,WB29,man28,21,63.72,15.05,2020-10-17,2020-11-18
3004,IK65,man40,70,53.33,25.18,2020-10-09,2020-11-14
3005,OT96,man61,25,99.49,28.39,2020-10-20,2020-11-30
3006,XR03,man95,64,92.42,24.41,2020-09-16,2020-11-22
3007,BN26,man96,47,20.38,13.95,2020-10-09,2020-11-25
3008,LO03,man75,30,77.03,11.69,2020-10-31,2020-11-29
3009,VV79,man78,67,48.23,29.79,2020-10-16,2020-11-27
3010,UO24,man71,65,27.77,24.32,2020-10-02,2020-11-27
3011,IM36,man52,32,79.43,15.02,2020-09-09,2020-11-22
3012,IZ40,man84,99,79.2,15.45,2020-09-13,2020-11-18
3013,WN23,man33,47,88.5,26.26,2020-09-24,2020-12-07
3014,OL62,man06,97,55.1,25.52,2020-10-16,2020-11-22
3015,RX18,man70,84,51.96,15.49,2020-10-10,2020-11-30
3016,FA30,man28,69,80.94,15.32,2020-09-11,2020-11-21
3017,HT25,man73,55,29.3,28.08,2020-09-27,2020-12-05
3018,FX73,man08,78,43.57,12.34,2020-10-21,2020-11-24
3019,QE72,man04,51,80.81,19.07,2020-10-21,2020-11-26
3020,DQ53,man74,91,67.66,25.79,2020-10-27,2020-11-24
3021,II77,man72,6,72.68,23.94,2020-10-24,2020-12-02
3022,IF13,man22,58,47.41,20.87,2020-09-14,2020-11-26
3023,PW80,man67,5,61.25,19.67,2020-10-12,2020-12-05
3024,LB53,man41,14,53.19,10.38,2020-09-25,2020-11-29
3025,YU76,man23,18,88.64,19.13,2020-10-02,2020-11-18
3026,WR76,man68,59,39.2,11.13,2020-10-27,2020-11-09
3027,JB99,man62,23,34.71,15.78,2020-10-02,2020-11-09
3028,HW78,man48,89,26.02,26.16,2020-09-24,2020-11-08
3029,LW83,man73,63,67.78,22.76,2020-10-13,2020-12-03
3030,BI14,man15,23,27.46,12.65,2020-10-17,2020-11-08
3031,SQ04,man13,17,49.03,22.14,2020-10-18,2020-12-06
3032,LF39,man58,84,95.8,22.24,2020-09-24,2020-11-29
3033,DK60,man40,55,60.84,22.57,2020-10-23,2020-11-09
3034,CC91,man56,23,29.25,12.63,2020-10-17,2020-12-03
3035,EV76,man98,65,67.96,14.13,2020-10-19,2020-11-28
3036,EP64,man33,12,20.85,23.39,2020-09-17,2020-12-03
3037,HN98,man29,84,49.18,20.76,2020-10-03,2020-11-13
3038,JS93,man89,77,83.43,28.19,2020-10-14,2020-11-18
3039,SY75,man83,77,57.08,20.56,2020-10-27,2020-11-21
3040,NE43,man92,13,96.49,20.86,2020-11-06,2020-12-07
3041,NO71,man62,31,81.58,20.72,2020-10-25,2020-11-18
3042,WY41,man43,39,47.43,20.13,2020-09-21,2020-11-08
3043,DT57,man24,98,42.32,15.57,2020-09-14,2020-11-13
3044,UY88,man95,26,68.89,12.55,2020-09-20,2020-11-17
3045,DO37,man09,34,42.34,17.58,2020-09-11,2020-11-25
3046,PX30,man42,46,32.06,28.47,2020-09-19,2020-12-02
3047,XK13,man00,88,31.0,20.46,2020-11-02,2020-11-16
3048,MA98,man18,19,96.72,23.55,2020-10-12,2020-11-19
3049,KV87,man66,3,31.31,16.6,2020-09-15,2020-11-21
3050,OF54,man98,69,67.71,24.95,2020-09-13,2020-11-09
3051,WZ52,man60,93,79.5,22.83,2020-09-19,2020-11-21
3052,RT20,man23,73,95.37,28.34,2020-10-18,2020-12-04
3053,YP23,man25,8,51.27,19.2,2020-10-22,2020-12-08
3054,OZ46,man56,68,27.04,25.39,2020-10-12,2020-11-15
3055,US03,man60,33,70.55,26.34,2020-11-03,2020-11-12
3056,MV00,man98,47,25.94,26.65,2020-09-13,2020-11-23
3057,HL59,man86,27,20.79,11.11,2020-10-09,2020-11-25
3058,FF26,man68,41,88.17,10.45,2020-11-02,2020-12-03
3059,WG65,man13,31,42.69,13.77,2020-09-23,2020-12-02
3060,RG41,man09,7,60.11,28.5,2020-09-12,2020-11-29
3061,HB84,man54,46,61.3,21.11,2020-09-27,2020-11-20
3062,CA34,man83,33,37.49,18.95,2020-10-28,2020-11-22
3063,EC77,man60,11,83.7,15.9,2020-09-17,2020-11-29
3064,UE80,man00,76,31.97,22.57,2020-10-17,2020-12-03
3065,ON05,man10,20,97.73,23.09,2020-11-03,2020-11-11
3066,NX20,man81,60,28.51,18.22,2020-10-27,2020-11-11
3067,MC22,man31,93,64.32,22.71,2020-11-05,2020-11-19
3068,YD67,man48,12,54.44,24.76,2020-09-13,2020-11-15
3069,MP36,man45,33,37.54,26.32,2020-09-23,2020-12-03
3070,MN04,man95,82,68.44,26.7,2020-10-26,2020-11-28
3071,TK44,man58,8,60.43,17.58,2020-09-21,2020-11-10
3072,AK88,man77,7,67.54,22.66,2020-10-13,2020-11-22
3073,VX35,man08,2,81.63,13.0,2020-10-01,2020-11-08
3074,UQ82,man90,89,61.22,16.0,2020-10-19,2020-12-07
3075,DJ50,man63,66,92.53,18.72,2020-09-15,2020-11-11
3076,MI65,man01,100,81.69,11.72,2020-10-19,2020-12-01
3077,NC32,man51,53,79.48,10.18,2020-10-21,2020-11-14
3078,NQ97,man97,74,49.29,14.95,2020-10-07,2020-11-10
3079,PI76,man94,69,26.57,21.67,2020-10-16,2020-11-29
3080,EF89,man68,50,84.17,24.73,2020-10-27,2020-11-09
3081,XT58,man15,39,80.78,26.93,2020-10-04,2020-12-05
3082,AY65,man94,18,30.81,14.05,2020-10-12,2020-12-02
3083,HR66,man37,32,83.79,11.13,2020-09-21,2020-11-12
